event_id,exposure_value,summary_id,sidx,loss
300222,138156.72,4,-1,10968.61
300222,138156.72,4,2,28744.05
300222,138156.72,4,3,47569.00
300222,138156.72,4,4,35149.77
300222,138156.72,4,8,33533.93
300222,219837.00,5,-1,17102.37
300222,219837.00,5,4,18105.34
300222,219837.00,5,6,76872.94
300222,219837.00,5,10,63159.80
300222,26947.97,6,-1,3089.96
300222,26947.97,6,3,8121.77
300222,87186.00,7,-1,6858.00
300222,87186.00,7,2,8972.65
300222,87186.00,7,4,15417.41
300222,87186.00,7,8,18687.85
300222,87186.00,7,9,21598.36
300222,87186.00,7,10,7836.68
300222,36000.00,8,-1,4127.91
300222,36000.00,8,2,17940.56
300222,36000.00,8,5,2170.76
300222,7500.00,19,-1,455.75
300222,7500.00,19,7,3950.79
300222,575000.00,20,-1,19407.60
2100176,66020.00,2,-1,8712.13
2100176,66020.00,2,2,37151.49
2100176,66020.00,2,7,411.96
2100176,66020.00,2,10,13600.90
2100176,349701.97,12,-1,27709.76
2100176,349701.97,12,2,77454.80
2100176,349701.97,12,6,146193.38
2100176,349701.97,12,7,49304.98
2100176,349701.97,12,9,103234.25
2100176,349701.97,12,10,39560.89
2100176,159591.42,13,-1,13305.29
2100176,159591.42,13,2,5247.57
2100176,159591.42,13,3,17380.09
2100176,159591.42,13,5,15792.63
2100176,159591.42,13,6,22794.73
2100176,159591.42,13,9,16097.71
2100176,236585.00,14,-1,7553.02
2100176,236585.00,14,2,14420.30
2100176,236585.00,14,3,3941.46
2100176,236585.00,14,5,64456.47
2100176,476871.03,15,-1,19223.98
2100176,476871.03,15,4,189052.59
2100176,476871.03,15,6,64027.16
2100176,352756.00,16,-1,19891.67
2100176,352756.00,16,1,80119.47
2100176,352756.00,16,2,92799.52
2100176,352756.00,16,6,24704.31
2100176,352756.00,16,9,45945.45
2100176,174428.61,17,-1,9799.24
2100176,174428.61,17,1,28785.14
2100176,174428.61,17,3,32496.34
2100176,174428.61,17,5,19288.84
2100176,929730.00,18,-1,53593.74
2100176,929730.00,18,2,58879.41
2100176,929730.00,18,3,175156.95
2100176,929730.00,18,4,98706.59
2100176,929730.00,18,6,70127.95
2100176,929730.00,18,7,124653.42
2100176,929730.00,18,9,9909.14
2100176,929730.00,18,10,149144.23
153,62000.00,1,-1,3744.65
153,26947.97,6,-1,1091.30
153,26947.97,6,7,19962.24
153,87186.00,7,-1,2350.72
153,87186.00,7,3,20816.35
153,87186.00,7,5,9348.71
153,87186.00,7,6,14921.85
153,87186.00,7,7,42173.70
153,36000.00,8,-1,1457.87
153,36000.00,8,1,8142.09
153,7500.00,19,-1,75.37
153,575000.00,20,-1,2770.57
600148,415543.94,3,-1,908.92
600148,138156.72,4,-1,301.95
600148,219837.00,5,-1,471.91
600148,219837.00,5,8,9599.64
600148,7500.00,19,-1,62.12
600148,7500.00,19,4,4058.20
600148,575000.00,20,-1,2247.84
600148,575000.00,20,6,100755.28
1700197,66020.00,2,-1,969.83
1700197,66020.00,2,3,15859.32
1700197,66020.00,2,6,17748.20
1700197,349701.97,12,-1,3387.18
1700197,159591.42,13,-1,1632.29
1700197,159591.42,13,1,25801.11
1700197,159591.42,13,4,28987.54
1700197,236585.00,14,-1,380.25
1700197,476871.03,15,-1,1102.76
1700197,476871.03,15,3,54921.75
1700197,352756.00,16,-1,1254.15
1700197,174428.61,17,-1,617.40
1400302,66020.00,2,-1,7202.10
1400302,66020.00,2,2,404.54
1400302,66020.00,2,4,212.70
1400302,66020.00,2,7,39182.11
1400302,349701.97,12,-1,22810.62
1400302,349701.97,12,3,98119.99
1400302,349701.97,12,4,47833.97
1400302,349701.97,12,5,38608.06
1400302,349701.97,12,6,75675.45
1400302,349701.97,12,7,103099.80
1400302,349701.97,12,10,16078.83
1400302,159591.42,13,-1,10959.08
1400302,159591.42,13,5,14898.46
1400302,159591.42,13,7,29545.61
1400302,159591.42,13,8,29416.50
1400302,159591.42,13,9,26779.08
1400302,159591.42,13,10,27348.09
1400302,236585.00,14,-1,5012.94
1400302,476871.03,15,-1,12831.16
1400302,476871.03,15,5,74370.67
1400302,476871.03,15,7,121582.06
1400302,352756.00,16,-1,15632.84
1400302,352756.00,16,2,6810.49
1400302,352756.00,16,6,9000.58
1400302,352756.00,16,7,62507.97
1400302,174428.61,17,-1,7700.85
1400302,174428.61,17,1,57216.05
1400302,174428.61,17,3,16372.09
1400302,174428.61,17,9,52863.65
1400302,174428.61,17,10,25990.71
2100126,62000.00,1,-1,9455.81
2100126,62000.00,1,2,14191.10
2100126,62000.00,1,4,18304.25
2100126,62000.00,1,7,18933.25
2100126,62000.00,1,8,41896.34
2100126,66020.00,2,-1,8692.72
2100126,66020.00,2,3,54332.26
2100126,66020.00,2,5,89.29
2100126,66020.00,2,9,568.45
2100126,415543.94,3,-1,33792.47
2100126,415543.94,3,1,23542.13
2100126,415543.94,3,3,95030.05
2100126,415543.94,3,5,32499.81
2100126,415543.94,3,7,30561.89
2100126,415543.94,3,10,46498.50
2100126,138156.72,4,-1,11224.79
2100126,138156.72,4,1,31742.11
2100126,138156.72,4,4,51872.39
2100126,138156.72,4,7,15356.47
2100126,138156.72,4,9,31040.82
2100126,219837.00,5,-1,17499.70
2100126,219837.00,5,2,41881.02
2100126,219837.00,5,4,59331.91
2100126,219837.00,5,7,70083.23
2100126,219837.00,5,9,62901.03
2100126,26947.97,6,-1,3079.18
2100126,26947.97,6,2,18357.70
2100126,87186.00,7,-1,6832.17
2100126,87186.00,7,1,19576.43
2100126,87186.00,7,2,6422.47
2100126,87186.00,7,4,18367.13
2100126,87186.00,7,5,15840.72
2100126,87186.00,7,6,3700.33
2100126,87186.00,7,7,1088.24
2100126,87186.00,7,9,33035.02
2100126,87186.00,7,10,8381.77
2100126,36000.00,8,-1,4113.50
2100126,36000.00,8,2,7011.21
2100126,36000.00,8,4,8498.12
2100126,36000.00,8,6,16595.06
2100126,349701.97,12,-1,27735.82
2100126,349701.97,12,1,111675.79
2100126,349701.97,12,3,40805.12
2100126,349701.97,12,4,24600.06
2100126,349701.97,12,5,72731.88
2100126,349701.97,12,7,30507.21
2100126,159591.42,13,-1,13317.69
2100126,159591.42,13,4,32444.85
2100126,159591.42,13,6,16736.41
2100126,159591.42,13,7,62001.12
2100126,236585.00,14,-1,7383.75
2100126,236585.00,14,10,2180.51
2100126,476871.03,15,-1,18802.71
2100126,476871.03,15,1,159150.64
2100126,352756.00,16,-1,19581.02
2100126,352756.00,16,1,6597.21
2100126,352756.00,16,2,39513.30
2100126,352756.00,16,4,16382.38
2100126,352756.00,16,5,45302.73
2100126,352756.00,16,7,69634.84
2100126,352756.00,16,9,85492.52
2100126,174428.61,17,-1,9646.17
2100126,174428.61,17,2,61281.50
2100126,174428.61,17,10,20051.10
2100126,929730.00,18,-1,54654.82
2100126,929730.00,18,2,43835.79
2100126,929730.00,18,6,211678.47
2100126,929730.00,18,8,175937.28
2100126,929730.00,18,9,134762.02
2100126,7500.00,19,-1,447.06
2100126,7500.00,19,6,6789.60
2100126,575000.00,20,-1,18854.37
2100126,575000.00,20,4,575000.00
1400184,62000.00,1,-1,10574.46
1400184,62000.00,1,1,22136.09
1400184,62000.00,1,6,2083.82
1400184,62000.00,1,9,15162.74
1400184,66020.00,2,-1,8488.17
1400184,66020.00,2,1,37565.88
1400184,66020.00,2,2,34185.02
1400184,66020.00,2,4,28591.06
1400184,66020.00,2,8,25707.92
1400184,415543.94,3,-1,36889.19
1400184,415543.94,3,1,9801.82
1400184,415543.94,3,2,14635.04
1400184,415543.94,3,3,43307.41
1400184,415543.94,3,4,38536.68
1400184,415543.94,3,5,54195.00
1400184,415543.94,3,9,65780.13
1400184,415543.94,3,10,11628.05
1400184,138156.72,4,-1,12253.18
1400184,138156.72,4,1,46438.36
1400184,138156.72,4,4,21291.31
1400184,138156.72,4,6,18167.59
1400184,138156.72,4,7,25784.50
1400184,138156.72,4,8,25172.81
1400184,219837.00,5,-1,19094.70
1400184,219837.00,5,2,47753.38
1400184,219837.00,5,3,92570.38
1400184,219837.00,5,5,60654.34
1400184,219837.00,5,8,47549.37
1400184,219837.00,5,9,17715.80
1400184,219837.00,5,10,27704.04
1400184,26947.97,6,-1,3486.25
1400184,26947.97,6,2,6902.37
1400184,26947.97,6,8,5037.22
1400184,26947.97,6,10,11802.29
1400184,87186.00,7,-1,7787.90
1400184,87186.00,7,1,7037.71
1400184,87186.00,7,2,12225.10
1400184,87186.00,7,3,8931.55
1400184,87186.00,7,6,33319.29
1400184,87186.00,7,7,16322.67
1400184,87186.00,7,8,18367.23
1400184,87186.00,7,9,20896.27
1400184,87186.00,7,10,7878.19
1400184,36000.00,8,-1,4657.30
1400184,36000.00,8,4,21879.53
1400184,36000.00,8,5,23142.25
1400184,36000.00,8,6,11277.22
1400184,36000.00,8,7,18879.81
1400184,36000.00,8,8,19054.64
1400184,36000.00,8,9,20810.70
1400184,180684.00,9,-1,31427.85
1400184,180684.00,9,1,9171.94
1400184,180684.00,9,2,41727.32
1400184,180684.00,9,5,28652.93
1400184,180684.00,9,10,52268.62
1400184,171182.41,10,-1,28830.38
1400184,171182.41,10,1,5724.47
1400184,171182.41,10,3,36614.06
1400184,171182.41,10,4,5344.78
1400184,171182.41,10,6,22484.03
1400184,171182.41,10,8,66866.38
1400184,171182.41,10,9,18086.65
1400184,137875.00,11,-1,23542.74
1400184,349701.97,12,-1,27109.61
1400184,349701.97,12,4,8047.91
1400184,349701.97,12,10,31040.57
1400184,159591.42,13,-1,13017.91
1400184,159591.42,13,1,51502.38
1400184,159591.42,13,10,19092.13
1400184,236585.00,14,-1,6584.37
1400184,236585.00,14,4,36137.89
1400184,236585.00,14,8,107337.33
1400184,236585.00,14,10,43818.99
1400184,476871.03,15,-1,16795.31
1400184,476871.03,15,1,48026.20
1400184,476871.03,15,5,60373.78
1400184,476871.03,15,6,136513.75
1400184,352756.00,16,-1,18251.05
1400184,352756.00,16,1,38076.93
1400184,352756.00,16,9,59346.95
1400184,352756.00,16,10,52428.12
1400184,174428.61,17,-1,8990.87
1400184,174428.61,17,3,26958.92
1400184,174428.61,17,6,57245.84
1400184,174428.61,17,7,32592.20
1400184,174428.61,17,10,25185.71
1400184,7500.00,19,-1,492.00
1400184,575000.00,20,-1,21628.34
1400184,575000.00,20,9,211014.72
1500123,180684.00,9,-1,1434.20
1500123,171182.41,10,-1,1315.06
1500123,171182.41,10,9,3259.80
1500123,137875.00,11,-1,1074.08
1600202,66020.00,2,-1,7819.24
1600202,66020.00,2,3,6870.83
1600202,66020.00,2,4,46757.64
1600202,66020.00,2,5,20970.62
1600202,66020.00,2,8,35094.75
1600202,349701.97,12,-1,24679.78
1600202,349701.97,12,7,58898.58
1600202,349701.97,12,8,43746.65
1600202,349701.97,12,9,58522.20
1600202,159591.42,13,-1,11854.50
1600202,159591.42,13,2,58137.80
1600202,159591.42,13,4,22204.77
1600202,159591.42,13,5,8832.07
1600202,159591.42,13,9,30376.28
1600202,159591.42,13,10,10108.65
1600202,236585.00,14,-1,5561.58
1600202,476871.03,15,-1,14217.03
1600202,476871.03,15,5,138967.20
1600202,476871.03,15,10,78026.78
1600202,352756.00,16,-1,16633.05
1600202,352756.00,16,2,41190.99
1600202,352756.00,16,5,9369.98
1600202,352756.00,16,8,63524.30
1600202,352756.00,16,10,68393.42
1600202,174428.61,17,-1,8193.66
1600202,174428.61,17,9,26091.24
1600202,929730.00,18,-1,44879.64
1600202,929730.00,18,2,65312.73
1600202,929730.00,18,5,77571.19
1600202,929730.00,18,8,54497.33
1600202,929730.00,18,9,130937.18
1600202,929730.00,18,10,10237.39
1000050,62000.00,1,-1,9924.31
1000050,62000.00,1,3,19682.07
1000050,62000.00,1,7,25386.51
1000050,62000.00,1,8,21072.27
1000050,66020.00,2,-1,7659.10
1000050,66020.00,2,7,18673.98
1000050,415543.94,3,-1,34403.60
1000050,415543.94,3,1,19670.79
1000050,415543.94,3,2,38226.23
1000050,415543.94,3,3,26632.13
1000050,415543.94,3,4,15529.70
1000050,415543.94,3,5,79027.84
1000050,415543.94,3,6,33545.27
1000050,415543.94,3,7,40888.80
1000050,415543.94,3,8,41023.73
1000050,415543.94,3,9,30704.73
1000050,415543.94,3,10,66097.88
1000050,138156.72,4,-1,11427.74
1000050,138156.72,4,1,39830.68
1000050,138156.72,4,2,63726.77
1000050,138156.72,4,4,48164.16
1000050,138156.72,4,5,45025.89
1000050,138156.72,4,7,37832.47
1000050,138156.72,4,8,83955.79
1000050,219837.00,5,-1,17814.46
1000050,219837.00,5,1,83068.56
1000050,219837.00,5,5,38835.96
1000050,219837.00,5,8,25940.99
1000050,219837.00,5,9,145605.48
1000050,219837.00,5,10,66934.39
1000050,26947.97,6,-1,3189.36
1000050,26947.97,6,1,8666.21
1000050,26947.97,6,3,15449.77
1000050,26947.97,6,5,14571.60
1000050,87186.00,7,-1,7088.29
1000050,87186.00,7,1,74.49
1000050,87186.00,7,2,4797.01
1000050,87186.00,7,4,14405.53
1000050,36000.00,8,-1,4260.70
1000050,36000.00,8,1,8147.97
1000050,36000.00,8,4,24393.64
1000050,36000.00,8,8,10962.25
1000050,349701.97,12,-1,24263.41
1000050,349701.97,12,3,34538.33
1000050,349701.97,12,4,27830.08
1000050,349701.97,12,6,61974.09
1000050,349701.97,12,10,85229.67
1000050,159591.42,13,-1,11655.17
1000050,159591.42,13,1,56355.19
1000050,159591.42,13,4,22097.18
1000050,159591.42,13,10,27388.01
1000050,236585.00,14,-1,5090.37
1000050,236585.00,14,1,13689.44
1000050,236585.00,14,3,110120.77
1000050,476871.03,15,-1,13026.67
1000050,476871.03,15,1,74434.70
1000050,352756.00,16,-1,15786.35
1000050,352756.00,16,1,90772.38
1000050,352756.00,16,6,7084.07
1000050,352756.00,16,8,23476.31
1000050,352756.00,16,9,29556.03
1000050,174428.61,17,-1,7776.49
1000050,174428.61,17,1,21493.07
1000050,174428.61,17,3,19205.88
1000050,174428.61,17,4,35303.73
1000050,929730.00,18,-1,40853.71
1000050,929730.00,18,1,170792.83
1000050,929730.00,18,2,57860.12
1000050,929730.00,18,6,7493.26
1000050,929730.00,18,7,50403.95
1000050,929730.00,18,9,105060.11
1000050,929730.00,18,10,157329.62
1000050,7500.00,19,-1,458.78
1000050,575000.00,20,-1,19600.60
500232,62000.00,1,-1,7757.27
500232,415543.94,3,-1,32725.84
500232,415543.94,3,1,6865.39
500232,415543.94,3,5,65516.04
500232,415543.94,3,6,78288.70
500232,415543.94,3,7,23491.56
500232,415543.94,3,9,114965.83
500232,138156.72,4,-1,10870.57
500232,138156.72,4,3,25130.76
500232,219837.00,5,-1,16950.31
500232,219837.00,5,4,31865.83
500232,219837.00,5,6,6939.56
500232,26947.97,6,-1,2417.70
500232,26947.97,6,6,2061.18
500232,26947.97,6,7,10300.43
500232,26947.97,6,8,11353.75
500232,26947.97,6,10,5115.92
500232,87186.00,7,-1,5329.15
500232,87186.00,7,1,35894.13
500232,87186.00,7,2,10247.68
500232,87186.00,7,6,20053.18
500232,87186.00,7,8,18058.46
500232,36000.00,8,-1,3229.83
500232,36000.00,8,1,9305.38
500232,36000.00,8,9,9014.15
500232,7500.00,19,-1,446.39
500232,575000.00,20,-1,18812.09
500232,575000.00,20,2,312005.31
1600203,66020.00,2,-1,7624.30
1600203,66020.00,2,2,22880.08
1600203,66020.00,2,6,492.94
1600203,66020.00,2,7,26340.97
1600203,66020.00,2,8,22414.48
1600203,349701.97,12,-1,24087.26
1600203,349701.97,12,1,86274.05
1600203,349701.97,12,2,29938.71
1600203,349701.97,12,3,21473.92
1600203,349701.97,12,4,77998.16
1600203,349701.97,12,6,108810.90
1600203,349701.97,12,7,22014.86
1600203,349701.97,12,9,52403.06
1600203,159591.42,13,-1,11570.75
1600203,159591.42,13,2,16900.09
1600203,159591.42,13,3,35571.01
1600203,159591.42,13,4,19342.43
1600203,159591.42,13,6,32974.57
1600203,159591.42,13,7,28716.20
1600203,159591.42,13,9,10798.08
1600203,159591.42,13,10,48610.89
1600203,236585.00,14,-1,5012.94
1600203,476871.03,15,-1,12831.16
1600203,476871.03,15,5,5999.92
1600203,476871.03,15,7,5716.68
1600203,352756.00,16,-1,15632.84
1600203,352756.00,16,1,36604.25
1600203,352756.00,16,5,42156.45
1600203,352756.00,16,6,84482.73
1600203,352756.00,16,7,118633.41
1600203,352756.00,16,10,87791.45
1600203,174428.61,17,-1,7700.85
1600203,174428.61,17,1,10940.77
1600203,174428.61,17,2,31029.19
1600203,174428.61,17,7,37287.67
1600203,929730.00,18,-1,19128.21
1600203,929730.00,18,1,162585.14
1600203,929730.00,18,4,131062.13
1600203,929730.00,18,9,14472.32
1300118,180684.00,9,-1,24747.74
1300118,180684.00,9,4,30059.15
1300118,180684.00,9,7,43568.54
1300118,180684.00,9,9,79412.23
1300118,171182.41,10,-1,22699.41
1300118,171182.41,10,2,21224.39
1300118,171182.41,10,4,60012.21
1300118,171182.41,10,6,38626.62
1300118,171182.41,10,7,86934.26
1300118,171182.41,10,8,76312.36
1300118,137875.00,11,-1,18537.27
1300118,137875.00,11,5,60196.41
1300118,137875.00,11,6,80651.00
1300118,137875.00,11,10,79154.14
100211,62000.00,1,-1,13468.47
100211,62000.00,1,5,53044.16
100211,62000.00,1,6,39506.32
100211,62000.00,1,9,54432.93
100211,66020.00,2,-1,9770.86
100211,66020.00,2,5,15623.35
100211,66020.00,2,7,6260.78
100211,415543.94,3,-1,39309.78
100211,415543.94,3,1,14017.95
100211,415543.94,3,3,41515.45
100211,415543.94,3,5,48792.83
100211,415543.94,3,6,72257.58
100211,415543.94,3,7,81147.66
100211,415543.94,3,9,31844.75
100211,415543.94,3,10,56115.86
100211,138156.72,4,-1,13057.04
100211,138156.72,4,1,30351.35
100211,138156.72,4,3,47021.41
100211,138156.72,4,7,29271.11
100211,219837.00,5,-1,20341.46
100211,219837.00,5,2,9065.37
100211,219837.00,5,5,67230.94
100211,219837.00,5,9,43649.22
100211,26947.97,6,-1,4231.94
100211,26947.97,6,2,15848.10
100211,26947.97,6,4,19928.39
100211,26947.97,6,5,15460.35
100211,26947.97,6,7,12717.38
100211,26947.97,6,9,19672.03
100211,87186.00,7,-1,9706.06
100211,87186.00,7,1,5182.51
100211,87186.00,7,3,30054.19
100211,87186.00,7,4,12979.85
100211,87186.00,7,5,6410.87
100211,87186.00,7,9,12764.22
100211,87186.00,7,10,16203.11
100211,36000.00,8,-1,5653.48
100211,36000.00,8,1,19768.34
100211,36000.00,8,4,15894.71
100211,36000.00,8,6,18615.92
100211,36000.00,8,7,23598.48
100211,36000.00,8,10,25870.53
100211,180684.00,9,-1,24676.03
100211,180684.00,9,1,51282.61
100211,180684.00,9,3,63045.88
100211,180684.00,9,5,23431.05
100211,180684.00,9,6,35819.55
100211,180684.00,9,7,19802.86
100211,171182.41,10,-1,22633.59
100211,171182.41,10,1,27087.20
100211,171182.41,10,2,48988.18
100211,171182.41,10,3,43317.64
100211,171182.41,10,5,52741.12
100211,171182.41,10,9,18078.92
100211,171182.41,10,10,81016.39
100211,137875.00,11,-1,18483.54
100211,137875.00,11,1,66962.52
100211,137875.00,11,4,71093.45
100211,349701.97,12,-1,31441.16
100211,349701.97,12,1,22741.72
100211,349701.97,12,2,41583.23
100211,349701.97,12,3,30818.24
100211,349701.97,12,6,51380.60
100211,349701.97,12,8,37897.05
100211,349701.97,12,10,83387.28
100211,159591.42,13,-1,15089.90
100211,159591.42,13,1,28668.07
100211,159591.42,13,2,21418.41
100211,159591.42,13,3,18375.75
100211,159591.42,13,4,53116.17
100211,159591.42,13,6,18715.40
100211,159591.42,13,8,70308.34
100211,159591.42,13,9,34295.41
100211,236585.00,14,-1,9449.50
100211,236585.00,14,4,83877.30
100211,236585.00,14,8,3336.80
100211,476871.03,15,-1,23873.60
100211,476871.03,15,2,40848.46
100211,476871.03,15,3,102393.45
100211,476871.03,15,8,35454.19
100211,476871.03,15,9,50877.91
100211,476871.03,15,10,89924.80
100211,352756.00,16,-1,23946.86
100211,352756.00,16,2,166456.91
100211,352756.00,16,3,39039.70
100211,352756.00,16,9,136172.27
100211,352756.00,16,10,95442.20
100211,174428.61,17,-1,11797.60
100211,174428.61,17,5,21782.46
100211,174428.61,17,6,10266.01
100211,174428.61,17,7,50010.38
100211,929730.00,18,-1,67926.14
100211,929730.00,18,1,125514.42
100211,929730.00,18,2,66859.14
100211,929730.00,18,3,56680.53
100211,929730.00,18,4,127891.48
100211,929730.00,18,5,96818.59
100211,929730.00,18,8,145505.75
100211,929730.00,18,9,161769.70
100211,929730.00,18,10,217466.67
100211,7500.00,19,-1,536.91
100211,7500.00,19,1,6533.59
100211,7500.00,19,3,7080.53
100211,575000.00,20,-1,24422.51
100211,575000.00,20,1,206389.23
100211,575000.00,20,6,443096.53
284,62000.00,1,-1,778.56
284,26947.97,6,-1,24.14
284,87186.00,7,-1,51.10
284,36000.00,8,-1,32.24
284,180684.00,9,-1,6029.84
284,180684.00,9,4,48713.01
284,180684.00,9,5,35520.88
284,180684.00,9,7,42437.75
284,180684.00,9,9,44033.49
284,171182.41,10,-1,5529.81
284,171182.41,10,1,61302.91
284,171182.41,10,4,32828.61
284,137875.00,11,-1,4516.21
284,137875.00,11,9,16204.51
300185,180684.00,9,-1,2399.80
300185,180684.00,9,6,9714.79
300185,180684.00,9,9,7633.13
300185,171182.41,10,-1,2200.57
300185,137875.00,11,-1,1797.29
300185,137875.00,11,8,19127.48
1700247,66020.00,2,-1,4867.44
1700247,349701.97,12,-1,15567.09
1700247,349701.97,12,2,44985.54
1700247,349701.97,12,3,50149.76
1700247,349701.97,12,6,61044.01
1700247,349701.97,12,7,2725.05
1700247,349701.97,12,9,48343.24
1700247,349701.97,12,10,82254.29
1700247,159591.42,13,-1,7483.77
1700247,159591.42,13,2,18021.03
1700247,159591.42,13,6,16497.27
1700247,159591.42,13,7,7210.75
1700247,159591.42,13,10,24982.59
1700247,236585.00,14,-1,4936.67
1700247,236585.00,14,4,84797.84
1700247,236585.00,14,6,49299.27
1700247,236585.00,14,7,30524.92
1700247,476871.03,15,-1,12636.80
1700247,476871.03,15,1,7324.64
1700247,476871.03,15,6,92553.95
1700247,476871.03,15,9,13184.16
1700247,476871.03,15,10,89264.34
1700247,352756.00,16,-1,15630.19
1700247,174428.61,17,-1,7699.54
1700247,929730.00,18,-1,43272.43
1700247,929730.00,18,2,115260.40
1700247,929730.00,18,4,82715.52
1700247,929730.00,18,5,7941.76
1700247,929730.00,18,7,123535.05
1700247,929730.00,18,8,170275.64
1700247,929730.00,18,10,95733.83
1900284,62000.00,1,-1,2823.91
1900284,62000.00,1,1,13997.32
1900284,62000.00,1,4,10568.02
1900284,66020.00,2,-1,7901.56
1900284,66020.00,2,5,54379.21
1900284,66020.00,2,6,44740.45
1900284,66020.00,2,9,13.44
1900284,415543.94,3,-1,34960.99
1900284,415543.94,3,2,21386.82
1900284,415543.94,3,3,43999.23
1900284,415543.94,3,5,32370.09
1900284,415543.94,3,7,30173.27
1900284,415543.94,3,8,55604.24
1900284,138156.72,4,-1,11612.85
1900284,138156.72,4,4,49406.84
1900284,138156.72,4,7,17784.94
1900284,138156.72,4,10,36664.34
1900284,219837.00,5,-1,18101.56
1900284,219837.00,5,3,30690.89
1900284,219837.00,5,4,72951.25
1900284,219837.00,5,7,12463.15
1900284,219837.00,5,9,55144.49
1900284,26947.97,6,-1,3059.60
1900284,26947.97,6,2,15321.63
1900284,26947.97,6,4,17423.60
1900284,26947.97,6,5,26947.97
1900284,26947.97,6,6,16063.31
1900284,26947.97,6,10,9328.12
1900284,87186.00,7,-1,6787.80
1900284,87186.00,7,1,5615.03
1900284,87186.00,7,2,16336.02
1900284,87186.00,7,4,24091.08
1900284,87186.00,7,7,21594.40
1900284,87186.00,7,9,19078.45
1900284,87186.00,7,10,21713.86
1900284,36000.00,8,-1,4087.34
1900284,36000.00,8,2,25381.25
1900284,36000.00,8,7,4129.43
1900284,36000.00,8,10,23425.64
1900284,349701.97,12,-1,25092.20
1900284,349701.97,12,3,85716.64
1900284,349701.97,12,6,21004.13
1900284,349701.97,12,8,33949.64
1900284,349701.97,12,9,39967.03
1900284,159591.42,13,-1,12051.95
1900284,159591.42,13,1,35588.80
1900284,159591.42,13,8,6688.83
1900284,159591.42,13,9,40342.04
1900284,159591.42,13,10,23471.73
1900284,236585.00,14,-1,5480.27
1900284,236585.00,14,3,40861.90
1900284,476871.03,15,-1,14012.83
1900284,476871.03,15,9,27550.32
1900284,476871.03,15,10,92593.70
1900284,352756.00,16,-1,16360.67
1900284,352756.00,16,1,55739.84
1900284,174428.61,17,-1,8059.46
1900284,174428.61,17,3,6431.34
1900284,174428.61,17,8,14653.40
1900284,174428.61,17,10,51209.40
1900284,929730.00,18,-1,45355.81
1900284,929730.00,18,1,123922.66
1900284,929730.00,18,3,51053.98
1900284,929730.00,18,6,97522.59
1900284,929730.00,18,7,128694.88
1900284,929730.00,18,8,160797.19
1900284,929730.00,18,9,35980.01
1900284,929730.00,18,10,101110.47
1900284,7500.00,19,-1,461.70
1900284,7500.00,19,10,5963.75
1900284,575000.00,20,-1,19787.92
1900284,575000.00,20,5,381287.22
1900284,575000.00,20,8,575000.00
2100123,180684.00,9,-1,2989.24
2100123,171182.41,10,-1,2741.13
2100123,137875.00,11,-1,2238.76
2100123,137875.00,11,6,55754.31
2000311,66020.00,2,-1,7682.41
2000311,66020.00,2,1,49924.83
2000311,66020.00,2,3,31500.05
2000311,66020.00,2,4,20621.58
2000311,66020.00,2,10,22003.82
2000311,349701.97,12,-1,24253.58
2000311,349701.97,12,5,95152.29
2000311,349701.97,12,6,35575.73
2000311,159591.42,13,-1,11650.50
2000311,159591.42,13,5,20835.67
2000311,159591.42,13,6,53270.80
2000311,159591.42,13,7,31933.21
2000311,159591.42,13,8,25284.14
2000311,236585.00,14,-1,5248.45
2000311,236585.00,14,4,33271.82
2000311,236585.00,14,9,57556.65
2000311,476871.03,15,-1,13426.23
2000311,352756.00,16,-1,16063.09
2000311,352756.00,16,3,136280.61
2000311,174428.61,17,-1,7912.84
2000311,174428.61,17,3,35957.24
2000311,174428.61,17,6,42246.47
2000311,929730.00,18,-1,42869.60
2000311,929730.00,18,2,86013.71
2000311,929730.00,18,5,90447.38
2000311,929730.00,18,7,76765.49
2000311,929730.00,18,8,133697.05
2000311,929730.00,18,9,102533.84
2000311,929730.00,18,10,96786.59
1800079,62000.00,1,-1,9630.91
1800079,62000.00,1,2,42253.47
1800079,62000.00,1,3,8328.12
1800079,62000.00,1,6,23019.70
1800079,62000.00,1,10,4016.46
1800079,66020.00,2,-1,2865.66
1800079,66020.00,2,3,38792.49
1800079,415543.94,3,-1,36073.30
1800079,415543.94,3,1,18029.42
1800079,415543.94,3,5,78359.00
1800079,415543.94,3,6,29082.96
1800079,415543.94,3,7,40672.64
1800079,415543.94,3,8,20100.54
1800079,415543.94,3,9,123436.97
1800079,415543.94,3,10,29840.75
1800079,138156.72,4,-1,11982.23
1800079,138156.72,4,2,40511.21
1800079,138156.72,4,4,73764.46
1800079,138156.72,4,6,41594.91
1800079,138156.72,4,7,47343.52
1800079,138156.72,4,8,41530.57
1800079,219837.00,5,-1,18674.46
1800079,219837.00,5,1,32189.66
1800079,219837.00,5,2,59472.58
1800079,219837.00,5,4,37223.35
1800079,219837.00,5,5,57075.65
1800079,219837.00,5,6,35298.07
1800079,219837.00,5,8,25740.89
1800079,219837.00,5,9,35575.97
1800079,26947.97,6,-1,3244.24
1800079,26947.97,6,6,12059.96
1800079,87186.00,7,-1,7216.38
1800079,87186.00,7,1,24664.31
1800079,87186.00,7,4,10365.63
1800079,87186.00,7,5,17765.44
1800079,87186.00,7,7,23225.16
1800079,87186.00,7,8,26035.04
1800079,87186.00,7,10,8807.29
